gene_symbol,RED,pvalue,p_adj,APAreg,Significance
USP3,-0.104842603964708,0.69404986443169,0.852372755783165,NC,NS
USP31,-0.481258456298318,0.094466257768289,0.310033345355588,NC,NS
USP33,0.0564404821285195,0.929957575861304,0.971224801654252,NC,NS
USP34,-0.651831869836795,0.192355185126203,0.453974927152513,NC,NS
USP46,-0.318628895886377,0.138827606438575,0.379515825097303,NC,NS
USP49,2.13307302979063,0.000142315990000876,0.00595537681234437,UP,Lengthened in Neurites
UVRAG,-0.000420170991088042,0.99774677526649,0.999126920222872,NC,NS
VAMP2,-0.169274128971189,0.240302800965911,0.49942587860728,NC,NS
VANGL2,-0.554039375973211,0.202980453580303,0.465912939863649,NC,NS
VAPA,-0.250189624525177,0.133216030224009,0.372593935433731,NC,NS
VAPB,0.0207874542234945,0.864897197620315,0.948173701964338,NC,NS
VASH2,0.0844896164044597,0.811577893224101,0.913384568490976,NC,NS
VAT1,-0.521078160367024,0.0158144408042897,0.114326322890812,DN,NS
VBP1,0.34539520256293,0.147880431066924,0.390918079425135,NC,NS
VDAC1,-0.351730714210647,0.0681488571129941,0.256117293744171,NC,NS
VDAC3,-0.535435379908071,0.158045712229088,0.404532502676482,NC,NS
VEGFA,-0.0288842959110158,0.898815763876661,0.963515637322443,NC,NS
VEGFB,0.113571902792563,0.552765337706873,0.762736282451371,NC,NS
VEZF1,-0.284278791112014,0.233093542968266,0.490834731652573,NC,NS
VIM,-0.255414657076424,0.415994165067516,0.66025040349155,NC,NS
VKORC1L1,-0.131707287987886,0.286972048263521,0.548245107130308,NC,NS
VLDLR,0.277612982440841,0.320057785015243,0.584364926314833,NC,NS
VOPP1,0.189200001131816,0.190936062486703,0.45308273933595,NC,NS
VPS26A,-0.00462586136440946,0.987576678923469,0.992136128041305,NC,NS
VPS29,-0.403077737813113,0.554825546219965,0.764100434504961,NC,NS
VPS35,0.100154738471325,0.788354569907042,0.902398497694752,NC,NS
VPS36,-0.0346040311332247,0.921906174787367,0.969114896781309,NC,NS
VPS37A,-1.4001884539984,0.000375003779835821,0.0103292180369968,DN,Shortened in Neurites
VSTM2A,0.0228409123657808,0.838998293805905,0.930035806073178,NC,NS
VTA1,0.194248229992344,0.205409384453338,0.468522872715371,NC,NS
VTI1B,-1.69515322949178,0.000126266351053927,0.00549660069432434,DN,Shortened in Neurites
WAC,-0.264722229036637,0.209943176721311,0.470671244109127,NC,NS
WARS,-0.962446534541463,0.0746429409651369,0.271329942464758,NC,NS
WASHC4,0.024396317841954,0.937056673801457,0.973751347751658,NC,NS
WBP1,-3.51429646440547,0.000245585316144172,0.00785873011661351,DN,Shortened in Neurites
WBP2,0.176974398540958,0.560087148642236,0.76941264863984,NC,NS
WDFY2,0.349831405558496,0.23942164965064,0.498070276902288,NC,NS
WDFY3,0.251931624583392,0.486663363520917,0.711201799208539,NC,NS
WDR1,0.0603294488252504,0.855155542105519,0.943589412763945,NC,NS
WDR26,-0.209470628751528,0.423348986550372,0.665767252076716,NC,NS
WDR37,-0.0290204286854276,0.928704998519099,0.971224801654252,NC,NS
WDR41,-0.40245123477106,0.515698854141598,0.735360882445686,NC,NS
WDR43,-2.07211598331935,0.00295052807915588,0.0404060475338282,DN,Shortened in Neurites
WDR47,0.328154076999371,0.480272862296133,0.704980963760756,NC,NS
WDR48,-0.40801829158946,0.00516127251027733,0.0553247733121353,DN,NS
WDR7,-0.0845536967083372,0.807794158610424,0.910756522868541,NC,NS
WDR82,-0.306640416451938,0.0786429855590988,0.281459106211511,NC,NS
WDR89,-2.81132835644149,0.000516447500206941,0.0124865528938923,DN,Shortened in Neurites
WNK1,-0.295483225948669,0.0552045317561588,0.226963810459074,NC,NS
WNK3,0.267920127573368,0.177196873436465,0.434266452606917,NC,NS
WSB2,-0.354756834397715,0.0512316204909839,0.216887171572725,NC,NS
WSCD1,-0.804997642211695,0.144038454782008,0.38742605390068,NC,NS
XIAP,-0.231652752774428,0.746340481553473,0.882149314427136,NC,NS
XPR1,0.13964128376899,0.307042432397274,0.572479582064974,NC,NS
XRCC5,-0.112969555190277,0.348391543776039,0.607451922481299,NC,NS
YAF2,0.0705542265326196,0.823604305107483,0.91905793226353,NC,NS
YARS,-0.277280020740475,0.26035719329851,0.519876006370106,NC,NS
YBX1,0.332957125991544,0.0035036799050495,0.0451124702567321,UP,Lengthened in Neurites
YKT6,0.0201664274909268,0.951489524392947,0.978007182370832,NC,NS
YLPM1,0.266999204653989,0.395073172908202,0.642030787339991,NC,NS
YME1L1,-1.46616277982884,0.00983696539560798,0.0856209468033719,DN,NS
YPEL1,-2.64241090791526,0.000217650091456048,0.00746120958470522,DN,Shortened in Neurites
YPEL5,-0.289353004916544,0.223942554184902,0.483700216980468,NC,NS
YTHDF2,-0.490265686807,0.0976130246035871,0.315171558977725,NC,NS
YTHDF3,0.507615661724818,0.0482391023203163,0.209819898861996,UP,NS
YWHAB,-0.33331006984105,0.243169150825179,0.501629344455997,NC,NS
YWHAE,-0.454905440875694,0.000824375928995061,0.0167648787055444,DN,Shortened in Neurites
YWHAG,0.0698680269802354,0.768144735588066,0.890233934944606,NC,NS
YWHAQ,-0.0699911097090818,0.252232426877614,0.51104074570362,NC,NS
YWHAZ,-0.131160057696281,0.245962189473544,0.505395395934307,NC,NS
YY1,0.367190763824311,0.36282992522301,0.618744449283127,NC,NS
ZBED4,-0.460943219428063,0.148090988985479,0.390918079425135,NC,NS
ZBTB10,-0.148704544298049,0.68098953681275,0.846518498014248,NC,NS
ZBTB18,0.922566748771168,0.0599876804559194,0.234386683173592,NC,NS
ZBTB39,-0.160312190262888,0.669106615033866,0.838695849259039,NC,NS
ZBTB43,-0.110292791462715,0.613925122749015,0.809462588805149,NC,NS
ZBTB44,0.0103882703477367,0.926037231878526,0.970768370426547,NC,NS
ZBTB46,-0.0880069254382605,0.861088269155542,0.945526615233802,NC,NS
ZBTB6,-0.832332251305411,0.0657490635926671,0.250254437803046,NC,NS
ZC3H12C,-0.393428050669885,0.0764532638569644,0.274979011822735,NC,NS
ZC3H13,-0.251628540671034,0.513989026042391,0.73383552112456,NC,NS
ZC3H15,0.169844602208982,0.499593705839569,0.720960511772212,NC,NS
ZC3H7B,-0.142773979246782,0.666919107367477,0.837074520927956,NC,NS
ZC3HAV1,-0.195311735430609,0.47753758897133,0.703198871255663,NC,NS
ZC4H2,-0.509926688779079,0.188868425659564,0.450742835003982,NC,NS
ZCCHC14,-0.176504765580399,0.469640134938677,0.696736965563448,NC,NS
ZCCHC17,0.727341597006631,0.0572956918079367,0.229604834943039,NC,NS
ZCCHC3,-0.168102612187983,0.714692279198235,0.863542267721552,NC,NS
ZDHHC15,0.487866249314453,0.176932403217516,0.434266452606917,NC,NS
ZDHHC17,-0.554910528554537,0.117025457822283,0.348805959253463,NC,NS
ZDHHC18,1.23897810519225,0.0517309604264452,0.218575863860087,NC,NS
ZDHHC2,-0.790310401279779,2.84598341640138e-05,0.0020642866380298,DN,Shortened in Neurites
ZDHHC9,-0.228979404978533,0.40674144740616,0.652143403844,NC,NS
ZFAND3,-0.360502629088507,0.129980750038073,0.369836432972532,NC,NS
ZFAND5,0.0993431210600293,0.544632087370704,0.756781240177939,NC,NS
ZFP14,0.263999221883326,0.65023333599414,0.827915587550175,NC,NS
ZFYVE9,-0.427354244079103,0.213947648963402,0.474016420861509,NC,NS
ZHX1,-0.119160278077111,0.43952568738893,0.676384650465567,NC,NS
ZHX3,-0.751306664820266,0.0338411511363887,0.172859964490098,DN,NS
ZMAT2,0.300059774523627,0.275395328514795,0.537895099796623,NC,NS
ZMIZ1,-0.145060439530891,0.403973522757727,0.649221850458504,NC,NS
ZMIZ2,0.0170158575572428,0.930421662435781,0.971224801654252,NC,NS
ZMPSTE24,-1.11016680006765,0.0849071440675873,0.294669769523238,NC,NS
ZMYM4,0.0411637859822605,0.647751712735566,0.827522134183631,NC,NS
ZMYND11,-0.305848544412284,0.191969939766102,0.453840432206085,NC,NS
ZNF106,0.213069586994085,0.540591714059416,0.754056134482878,NC,NS
ZNF146,-0.828554869437554,0.0215453652226355,0.134940718876401,DN,NS
ZNF148,-0.463867204408917,0.117050919670203,0.348805959253463,NC,NS
ZNF24,0.0097107928968804,0.978927890929323,0.988008854667072,NC,NS
ZNF260,-0.773165357387971,0.0564135716213282,0.228703594730369,NC,NS
ZNF275,-0.0487146708895051,0.908911575131154,0.965820079005116,NC,NS
ZNF292,-0.174486868561517,0.671539107315758,0.839809826160396,NC,NS
ZNF316,0.721020658240431,0.134523932312076,0.373688296377477,NC,NS
ZNF382,-0.214401702798077,0.488174462817313,0.712931296033874,NC,NS
ZNF423,-0.112522335897677,0.851094869079675,0.940092606658565,NC,NS
ZNF436,0.463868815833629,0.203961623668384,0.467179466423582,NC,NS
ZNF445,-0.192860717453212,0.424918328936897,0.665767252076716,NC,NS
ZNF507,0.195530510099761,0.622497933717188,0.814035759476323,NC,NS
ZNF512,0.252293114542701,0.104408121668813,0.330397890538709,NC,NS
ZNF512B,-0.157343218675096,0.732936908734049,0.875338819359994,NC,NS
ZNF623,0.355352621853772,0.283944090015504,0.547315487423007,NC,NS
ZNF638,0.316977383771205,0.436456768284626,0.67378542928425,NC,NS
ZNF655,-0.291292067976119,0.101454653385129,0.324178158246755,NC,NS
ZNF664,-0.324699650029995,0.011385064837324,0.0931349664887855,DN,NS
ZNF697,0.0799691070342037,0.762784043759277,0.889029501456982,NC,NS
ZNF704,-0.013421876274289,0.791763604028252,0.903291052096189,NC,NS
ZNF706,-0.339502119658662,0.470056889770685,0.696736965563448,NC,NS
ZNF770,-0.11124024564205,0.704710095046671,0.859075163485465,NC,NS
ZNF800,-0.756691154568761,0.0215002603104595,0.134940718876401,DN,NS
ZNF827,0.0572424631952782,0.856813587169733,0.944056051402518,NC,NS
ZNRF2,-0.953356632996335,0.0241771582492827,0.141804572373151,DN,NS
ZPR1,-0.666913981354059,0.0163669748659517,0.116008264847918,DN,NS
ZRANB1,-0.143825962674515,0.61846327963641,0.811701058073811,NC,NS
ZSCAN26,-0.745834435958008,0.108397519918085,0.334734600729543,NC,NS
ZSWIM7,-2.74484669849685,1.38887706071025e-07,0.000100739882803517,DN,Shortened in Neurites
ZZZ3,0.649566289099393,0.13657471970727,0.376185557067114,NC,NS
