Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000253298,11.3705279957117,-0.216971973804788,0.425165206717569,0.546944256512702,0.630892224563257,LINC01845,NS,,#c4c4c4,bottom,,
ENSG00000253300,7.19166205522456,-0.456041697996012,0.519945443227902,0.261640507442092,0.360201417225802,ENSG00000253300,NS,,#c4c4c4,bottom,,
ENSG00000253301,36.7746348085891,-0.914362321550408,0.317458788560636,0.00186318393972076,0.00699004804077317,LINC01606,NS,,#c4c4c4,bottom,,
ENSG00000253302,6.65576886500497,-0.418646562647219,0.504352117798704,0.30229834319185,0.401178597076893,STAU2-AS1,NS,,#c4c4c4,bottom,,
ENSG00000253305,107.307046915206,-0.100496352212393,0.173922408835056,0.552789063821357,0.636328580120592,PCDHGB6,NS,,#c4c4c4,bottom,,
ENSG00000253309,7.10718840233812,-0.927683677526287,0.582643819499757,0.0479502771768464,0.101784420619999,SERPINE3,NS,,#c4c4c4,bottom,,
ENSG00000253311,23.3710888600429,-0.76500156378507,0.365219907376874,0.0198912572220527,0.0516372313966942,LINC01847,NS,,#c4c4c4,bottom,,
ENSG00000253314,27.7403308204811,-1.32167446541778,0.367378948888586,0.000106435332830134,0.000504568864508725,LINC00293,Down,,#00a347,middle,362,
ENSG00000253317,6.51925194814094,-0.205994258041332,0.473004922776894,0.590098716652272,0.668457711504443,ENSG00000253317,NS,,#c4c4c4,bottom,,
ENSG00000253320,91.6262322407461,0.767295419844036,0.174038819568787,5.69782711629001e-06,3.176925423777e-05,ENSG00000253320,NS,,#c4c4c4,bottom,,
ENSG00000253333,222.368446349139,4.4429769495767,0.168282358785202,4.09469926683271e-155,6.31948586847848e-153,ENSG00000253333,Up,,#d63cc0,middle,,61
ENSG00000253336,4.54992230112157,-0.436291183854985,0.569746542654624,0.306910354581918,0.405703084741803,ENSG00000253336,NS,,#c4c4c4,bottom,,
ENSG00000253341,71.1719703888678,3.25640132918931,0.229378247268924,4.44543902496038e-47,9.47384040581131e-46,ENSG00000253341,Up,,#d63cc0,middle,,431
