Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000005238,154.47531542129,0.298580480521009,0.0926104893687366,0.000179268319666653,0.00229154756490162,ATOSB,NS,,#c4c4c4,bottom,,
ENSG00000005249,1404.31010218076,-0.0660323996225316,0.0533380513430523,0.176023318008,0.370330909428428,PRKAR2B,NS,,#c4c4c4,bottom,,
ENSG00000005302,225.945050355999,0.106846322214121,0.0730099576971577,0.0847042981371568,0.227740431426085,MSL3,NS,,#c4c4c4,bottom,,
ENSG00000005339,3707.33991277881,0.0124044034411119,0.0417991092716804,0.762089122356976,0.877720504395856,CREBBP,NS,,#c4c4c4,bottom,,
ENSG00000005379,1174.41359900538,0.0318406468661516,0.0649480617188908,0.582761796776587,0.76166765952916,TSPOAP1,NS,,#c4c4c4,bottom,,
ENSG00000005436,127.506099207749,-0.0287626169518514,0.0840702298102813,0.662020364428607,0.814465224079986,GCFC2,NS,,#c4c4c4,bottom,,
ENSG00000005448,144.911658637152,0.230705909651881,0.106862622768223,0.00593652811989502,0.0339553241732538,WDR54,NS,,#c4c4c4,bottom,,
ENSG00000005469,28.3778028239831,0.0447658279804298,0.116972447713085,0.491760102878898,0.693098218506289,CROT,NS,,#c4c4c4,bottom,,
ENSG00000005483,2609.60427542125,-0.12764032029293,0.0647277661900794,0.0251704320133553,0.0979392465231527,KMT2E,NS,,#c4c4c4,bottom,,
ENSG00000005486,590.941462435865,0.017898474843485,0.0633555648018762,0.750663703501942,0.870691755650496,RHBDD2,NS,,#c4c4c4,bottom,,
ENSG00000005513,35.0969286962577,0.231445973215011,0.201571733925615,0.0271258160519378,0.103046263185096,SOX8,NS,,#c4c4c4,bottom,,
ENSG00000005700,569.748470492611,-0.180416904375353,0.0681871011729744,0.00274329108057236,0.0187928989790646,IBTK,NS,,#c4c4c4,bottom,,
ENSG00000005801,544.204857322914,-0.0309248106696873,0.0569613028225519,0.545656184750243,0.735353772319846,ZNF195,NS,,#c4c4c4,bottom,,
ENSG00000005810,4166.99790120758,-0.0796959126342067,0.0345993413917107,0.0168260860570707,0.0732570757765873,MYCBP2,NS,,#c4c4c4,bottom,,
ENSG00000005812,142.050035217276,-0.0145693610631057,0.0806758625477804,0.815471562611618,0.908065766154601,FBXL3,NS,,#c4c4c4,bottom,,
ENSG00000005882,67.7655925144916,0.0267801933645597,0.095346749260524,0.691916468154074,0.833315399842357,PDK2,NS,,#c4c4c4,bottom,,
ENSG00000005884,323.471274565813,-0.0115643358926545,0.0781090172830169,0.879984057874595,0.9417973795535,ITGA3,NS,,#c4c4c4,bottom,,
ENSG00000005889,402.936823957061,-0.058839745129754,0.0621781485150057,0.285606231288216,0.502169235216993,ZFX,NS,,#c4c4c4,bottom,,
ENSG00000005893,258.797413917792,-0.217407867381403,0.0864143634372768,0.00278876689963324,0.0190183795772291,LAMP2,NS,,#c4c4c4,bottom,,
ENSG00000005961,18.8050677386871,-0.0696068388344849,0.134537582592059,0.274516019496535,0.490672261230225,ITGA2B,NS,,#c4c4c4,bottom,,
ENSG00000006007,338.164851305692,-0.0872315776960461,0.0629127361719499,0.116302631996877,0.28213791680534,GDE1,NS,,#c4c4c4,bottom,,
