"","PG.ProteinGroups","PG.Genes","[1] HN1.raw.PG.MS2Channel1","[2] HN2.raw.PG.MS2Channel1","[3] HN3.raw.PG.MS2Channel1","[4] HN4.raw.PG.MS2Channel1","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"20","O43314","PPIP5K2",10801.27832,11929.30859,10390.60742,11685.30078,NA,NA,NA,NA,13.4492634160146,6.72463170800729,83.0236092881336,9.7331798881993e-12,3.15763761791276e-10,10.3673229780658,"UP"
"21","O43399","TPD52L2",13512.82617,14415.18164,14797.70996,15213.68359,NA,NA,NA,NA,13.8209776410878,6.9104888205439,84.1733255608777,8.84081112151066e-12,3.15763761791276e-10,10.3752254881925,"UP"
"22","O43464","HTRA2",31077,27051.20703,27484.6543,29520.22266,NA,NA,NA,NA,14.8107301945887,7.40536509729435,82.2615510189933,1.03813859475966e-11,3.15763761791276e-10,10.3619106986104,"UP"
"23","O43741","PRKAB2",5131.911133,6111.54541,6047.912109,6143.848145,NA,NA,NA,NA,12.5126851890955,6.25634259454775,78.9916329412335,1.37853430099704e-11,3.15763761791276e-10,10.3369791092534,"UP"
"24","O60256","PRPSAP2",6612.796875,7274.270996,6570.95166,6389.566406,NA,NA,NA,NA,12.7109706344937,6.35548531724684,82.7895178422962,9.92724328939054e-12,3.15763761791276e-10,10.3656755143338,"UP"
"25","O60313","OPA1",40067.22656,46308.90625,45115.3125,50596.29297,NA,NA,NA,NA,15.4693345921425,7.73466729607126,79.2184488328791,1.35117526186838e-11,3.15763761791276e-10,10.3388032755041,"UP"
"26","O60343","TBC1D4",3237.62207,3434.189209,3416.155762,3114.232666,NA,NA,NA,NA,11.6877606885031,5.84388034425155,78.9641464663344,1.38189258558001e-11,3.15763761791276e-10,10.3367570392489,"UP"
"27","O60443","GSDME",5334.685547,4436.745117,5679.684082,5183.172852,NA,NA,NA,NA,12.3272040217865,6.16360201089326,75.955138997322,1.81314376883925e-11,3.15763761791276e-10,10.3110552185818,"UP"
"28","O60547","GMDS",74953.36719,87602.64844,76719.72656,92282.57813,NA,NA,NA,NA,16.3333858345382,8.1666929172691,79.2718496530994,1.3448245098716e-11,3.15763761791276e-10,10.339230599502,"UP"
"29","O75061","DNAJC6",24040.64844,23562.47656,25647.0625,25405.51563,NA,NA,NA,NA,14.5892465312512,7.29462326562561,83.9737863152261,8.98874871744062e-12,3.15763761791276e-10,10.3738760737265,"UP"
"30","O75122","CLASP2",30573.94727,25714.19336,24529.76172,28996.67188,NA,NA,NA,NA,14.7390874098205,7.36954370491027,78.9324704930767,1.38577434213847e-11,3.15763761791276e-10,10.3365008492212,"UP"
"31","O75146","HIP1R",4386.740723,4191.449707,3824.664063,4641.564453,NA,NA,NA,NA,12.0537602567356,6.02688012836779,77.6689750947625,1.55127053196075e-11,3.15763761791276e-10,10.3260393205942,"UP"
"32","O75223","GGCT",12088.98535,12726.01172,11694.95117,13007.47852,NA,NA,NA,NA,13.5945042894915,6.79725214474575,84.408218245684,8.6702153121429e-12,3.15763761791276e-10,10.3768023312083,"UP"
"33","O75382","TRIM3",24541.30078,26672.17773,27013.72266,31264.75,NA,NA,NA,NA,14.7349596825594,7.36747984127969,79.1201776979777,1.36295204462548e-11,3.15763761791276e-10,10.3380147511361,"UP"
"34","O75448","MED24",7463.239258,6156.337402,6274.779785,7190.23584,NA,NA,NA,NA,12.7203683622878,6.36018418114389,78.4101016589629,1.45162026866935e-11,3.15763761791276e-10,10.3322336172952,"UP"
"35","O75477","ERLIN1",6771.953125,6537.562012,7976.728516,7800.575195,NA,NA,NA,NA,12.8229097524477,6.41145487622384,78.249086765858,1.47263232121683e-11,3.15763761791276e-10,10.3309019830319,"UP"
"36","O75493","CA11",5452.302734,4229.212402,4822.92041,4867.438477,NA,NA,NA,NA,12.2361656761924,6.11808283809619,75.7225478077051,1.85243715530049e-11,3.15763761791276e-10,10.3089475239023,"UP"
"37","O75914","PAK3",17550.94336,16100.68457,17846.95313,18112.46094,NA,NA,NA,NA,14.0856281960163,7.04281409800814,83.8498215745827,9.08207988917598e-12,3.15763761791276e-10,10.3730331249496,"UP"
"38","O75915","ARL6IP5",85463.53125,86508.58594,77173.89063,82817.25781,NA,NA,NA,NA,16.3392789296175,8.16963946480873,82.6427787434428,1.00511448257098e-11,3.15763761791276e-10,10.3646360227275,"UP"
"39","O75935","DCTN3",12643.4873,12330.70117,13689.73828,11185.54004,NA,NA,NA,NA,13.6016735062115,6.80083675310573,81.2594512375422,1.13102593872324e-11,3.15763761791276e-10,10.3545725511378,"UP"
"40","O75962","TRIO",25722.16406,27781.08594,28121.28711,28035.59375,NA,NA,NA,NA,14.741774391478,7.37088719573899,83.7256161861271,9.17670454280506e-12,3.15763761791276e-10,10.3721849662115,"UP"
"41","O75976","CPD",4047.477051,3694.691162,3833.224121,4093.158691,NA,NA,NA,NA,11.9347155825045,5.96735779125227,80.3971521576023,1.21861425159233e-11,3.15763761791276e-10,10.3480488802588,"UP"
"42","O94826","TOMM70",49575.84766,45438.58203,47966.64063,47386.53516,NA,NA,NA,NA,15.5377586812635,7.76887934063177,83.1393487180189,9.63883504480791e-12,3.15763761791276e-10,10.3681326359948,"UP"
"43","O95202","LETM1",28532.95508,25877.05469,26496.8457,26019.45508,NA,NA,NA,NA,14.7051949218035,7.35259746090175,83.6265574866982,9.25297948259478e-12,3.15763761791276e-10,10.3715059487621,"UP"
"44","O95359","TACC2",10892.76563,11611.34082,10761.88672,12734.98828,NA,NA,NA,NA,13.4862467655622,6.74312338278109,81.8668980010298,1.07363868477692e-11,3.15763761791276e-10,10.359051249589,"UP"
"45","O95394","PGM3",11011.51563,10741.80273,11210.10547,13387.08887,NA,NA,NA,NA,13.4948106480555,6.74740532402776,79.2273534669204,1.35011389141339e-11,3.15763761791276e-10,10.3388745889296,"UP"
"46","O95563","MPC2",8943.144531,8636.59082,7951.571777,8312.083008,NA,NA,NA,NA,13.0453786800136,6.52268934000679,83.923355655247,9.02658432089811e-12,3.15763761791276e-10,10.3735335785608,"UP"
"47","O95831","AIFM1",8232.603516,7345.728516,6868.825195,8309.582031,NA,NA,NA,NA,12.9042464974415,6.45212324872077,79.3981955229661,1.32993404991475e-11,3.15763761791276e-10,10.340238399105,"UP"
"48","O95834","EML2",8632.368164,7570.074219,9041.294922,9024.037109,NA,NA,NA,NA,13.0610451248362,6.53052256241812,80.7170564502844,1.18524528858405e-11,3.15763761791276e-10,10.3504922208183,"UP"
"49","O95989","NUDT3",8598.204102,10150.89746,9973.582031,9291.597656,NA,NA,NA,NA,13.2113390266632,6.60566951333161,81.7920693632119,1.08052509453273e-11,3.15763761791276e-10,10.3585046465958,"UP"
"50","P00338","LDHA",14882.81348,18611.8125,16033.25977,18691.20703,NA,NA,NA,NA,14.0511211198578,7.02556055992891,77.9210044676256,1.51653105360777e-11,3.15763761791276e-10,10.3281644997179,"UP"
"51","P00846","MT-ATP6",28508.55469,23232.9375,23127.25781,27576.88867,NA,NA,NA,NA,14.637924325041,7.3189621625205,78.0922335095215,1.49343613264611e-11,3.15763761791276e-10,10.3295972804451,"UP"
"52","P01111","NRAS",69510.03125,62303.55859,54216.28906,70371.73438,NA,NA,NA,NA,15.9602996849161,7.98014984245803,77.0352446680425,1.64271525458996e-11,3.15763761791276e-10,10.320608346275,"UP"
"53","P03886","MT-ND1",21237.88672,20297.65625,22148.26953,18520.39063,NA,NA,NA,NA,14.3238483585258,7.16192417926288,81.7186175687717,1.08733392829457e-11,3.15763761791276e-10,10.3579667150337,"UP"
"54","P03905","MT-ND4",6641.800293,6690.918457,6225.925293,5262.248535,NA,NA,NA,NA,12.5929555098086,6.29647775490429,76.0004607585138,1.80559857830598e-11,3.15763761791276e-10,10.3114637963341,"UP"
"55","P03923","MT-ND6",4755.033691,4843.864746,5908.09375,5186.283203,NA,NA,NA,NA,12.3318171221996,6.16590856109978,76.8543633463717,1.66993507273577e-11,3.15763761791276e-10,10.3190349391412,"UP"
"56","P04066","FUCA1",5643.689941,5813.748047,5421.635742,5995.068848,NA,NA,NA,NA,12.4806898419758,6.24034492098787,83.2074209929016,9.58383425799426e-12,3.15763761791276e-10,10.3686073384038,"UP"
"57","P04844","RPN2",13791.95996,12626.74219,13105.77734,15208.30078,NA,NA,NA,NA,13.7366612884583,6.86833064422917,81.5608732406227,1.10212289092774e-11,3.15763761791276e-10,10.3568067957918,"UP"
"58","P05166","PCCB",28834.13672,25849.0332,26530.54883,30532.24805,NA,NA,NA,NA,14.7667333701453,7.38336668507263,81.3584691724585,1.12143672773639e-11,3.15763761791276e-10,10.3553091041899,"UP"
"59","P05556","ITGB1",16057.28906,14418.57813,14511.99609,13229.47656,NA,NA,NA,NA,13.8258517685268,6.9129258842634,81.7027417552952,1.08881202043558e-11,3.15763761791276e-10,10.3578502660009,"UP"
"60","P07196","NEFL",515968.9688,460072.4063,497131.9063,637642.9375,NA,NA,NA,NA,18.9985239268157,9.49926196340784,89.7905287982562,5.62742699225921e-12,3.15763761791276e-10,10.4097584790618,"UP"
"61","P07355","ANXA2",18410.40625,20564.67383,20247.02734,19148.15625,NA,NA,NA,NA,14.2566874673549,7.12834373367747,83.8039921781959,9.11686416023906e-12,3.15763761791276e-10,10.3727205881946,"UP"
"62","P07437","TUBB",716736.0625,901368.875,718845.25,866320.875,6365.740234,6938.103516,6041.648438,6489.355469,6.94769790917108,16.1293289129537,77.318910789641,1.60104255203164e-11,3.15763761791276e-10,10.3230548953433,"UP"
"63","P07919","UQCRH",7041.295898,7740.802734,6295.880371,6507.915039,NA,NA,NA,NA,12.7472267186142,6.37361335930711,79.0390306706179,1.37276515202861e-11,3.15763761791276e-10,10.3373615328314,"UP"
"64","P07951","TPM2",24075.71875,27346.13086,26933.5,21065.08398,NA,NA,NA,NA,14.5935638064398,7.29678190321989,76.9574604809183,1.65435794556259e-11,3.15763761791276e-10,10.3199330174146,"UP"
"65","P08754","GNAI3",52963.5625,53330.94922,62309.39453,56453.1875,NA,NA,NA,NA,15.7768576074053,7.88842880370266,80.8850248209112,1.16814340417985e-11,3.15763761791276e-10,10.351764132701,"UP"
"66","P10155","RO60",9873.085938,9202.775391,8732.626953,11040.60156,NA,NA,NA,NA,13.240117141959,6.6200585709795,78.822841475916,1.39930542805946e-11,3.15763761791276e-10,10.335611933203,"UP"
"67","P10809","HSPD1",181184.8906,194757.0625,178837.8906,178236.375,NA,NA,NA,NA,17.4825439891998,8.74127199459992,86.6868214411336,7.19681314268681e-12,3.15763761791276e-10,10.3914701043856,"UP"
"68","P11177","PDHB",83519.27344,93219.9375,89335.53125,97760.51563,NA,NA,NA,NA,16.4705367165031,8.23526835825153,81.987651122105,1.06263138558e-11,3.15763761791276e-10,10.3599303253501,"UP"
"69","P11310","ACADM",92725.16406,80232.07031,81411.41406,80999.35156,NA,NA,NA,NA,16.3527999917529,8.17639999587643,81.695239218672,1.089511330921e-11,3.15763761791276e-10,10.3577952125127,"UP"
"70","P11940","PABPC1",41712.60938,41360.78906,48517.39844,49507.50781,NA,NA,NA,NA,15.4614686634794,7.73073433173968,79.2465477743479,1.34782930203913e-11,3.15763761791276e-10,10.3390282306643,"UP"
"71","P12814","ACTN1",111087.5859,116705.2188,110590.5313,117674.5703,NA,NA,NA,NA,16.7983024213025,8.39915121065125,84.3026387455614,8.74642489195195e-12,3.15763761791276e-10,10.3760951238942,"UP"
"72","P15531","NME1",8903.212891,10013.09277,10588.04199,11668.90137,NA,NA,NA,NA,13.3227014188445,6.66135070942224,77.4470320073085,1.58261755098217e-11,3.15763761791276e-10,10.3241516053044,"UP"
"73","P16298","PPP3CB",53589.93359,52319.27734,50067.32813,52417.87109,NA,NA,NA,NA,15.6685483053072,7.8342741526536,83.3198327051008,9.49379151216096e-12,3.15763761791276e-10,10.3693888226895,"UP"
"74","P17980","PSMC3",106808.3672,115260.3125,105946.2734,108716.4531,NA,NA,NA,NA,16.7356096129433,8.36780480647165,83.9481753860324,9.00794062112166e-12,3.15763761791276e-10,10.3737022128376,"UP"
"75","P18669","PGAM1",14358.62598,16524.66992,18428.57227,18158.25977,NA,NA,NA,NA,14.0350761076284,7.01753805381422,77.7013113850132,1.54676286897825e-11,3.15763761791276e-10,10.3263130805685,"UP"
"76","P19021","PAM",26348.48828,26888.27539,20415.44141,22682.67969,NA,NA,NA,NA,14.5467603640832,7.27338018204161,75.8508524528892,1.83064268640677e-11,3.15763761791276e-10,10.3101124513397,"UP"
"77","P19404","NDUFV2",12424.19141,11931.32617,11761.02344,12746.7666,NA,NA,NA,NA,13.5758434237441,6.78792171187205,85.1263057255719,8.1715630525338e-12,3.15763761791276e-10,10.381546045901,"UP"
"78","P20042","EIF2S2",11548.51367,11606.64746,11071.63086,9734.639648,NA,NA,NA,NA,13.4205257381388,6.71026286906939,81.3013506079569,1.12695688024339e-11,3.15763761791276e-10,10.3548845344859,"UP"
"79","P20936","RASA1",7902.492188,7473.979492,6565.436035,7922.611816,NA,NA,NA,NA,12.8622414426803,6.43112072134013,79.8068581743774,1.28304588916716e-11,3.15763761791276e-10,10.3434671461731,"UP"
"80","P25705","ATP5F1A",1216317.75,1010323.75,1160618.25,1364917,6552.886719,6191.912109,6670.395508,7458.04834,7.46105944322842,16.4413012205848,75.8812841865062,1.82551648513155e-11,3.15763761791276e-10,10.3103879371832,"UP"
"81","P26639","TARS1",50031.44531,44423.71094,40249.51563,39105.61719,NA,NA,NA,NA,15.4003739706015,7.70018698530076,77.799134990813,1.53321717221551e-11,3.15763761791276e-10,10.3271392975526,"UP"
"82","P26641","EEF1G",44430.14063,51360.59375,49404.46875,59387.41797,NA,NA,NA,NA,15.6344907531401,7.81724537657005,76.9671978955527,1.65289530414652e-11,3.15763761791276e-10,10.3200176641687,"UP"
"83","P27448","MARK3",9894.261719,10053.18262,9007.904297,10593.91113,NA,NA,NA,NA,13.2690625322498,6.63453126612488,82.6705699217035,1.0027543860182e-11,3.15763761791276e-10,10.3648332975046,"UP"
"84","P27816","MAP4",78796,87116.64844,65726.6875,83721.33594,NA,NA,NA,NA,16.2585172565761,8.12925862828805,77.0370617652129,1.64244439395186e-11,3.15763761791276e-10,10.3206240994174,"UP"
"85","P28161","GSTM2",7596.438477,8255.417969,7756.347656,9026.320313,NA,NA,NA,NA,12.991006872736,6.495503436368,81.2864414674139,1.12840286152546e-11,3.15763761791276e-10,10.3547735732222,"UP"
"86","P29320","EPHA3",5986.614746,5993.268555,5269.133789,5732.174316,NA,NA,NA,NA,12.4864689974497,6.24323449872483,81.7694665018274,1.08261513098307e-11,3.15763761791276e-10,10.3583392587606,"UP"
"87","P29692","EEF1D",17076.76172,16902.58789,17909.22852,19215.4375,NA,NA,NA,NA,14.1158556418472,7.0579278209236,83.4067223365495,9.4248543194915e-12,3.15763761791276e-10,10.3699908210744,"UP"
"88","P30038","ALDH4A1",31622.50195,33334.27344,31147.02539,33657.21094,NA,NA,NA,NA,14.9847488549373,7.49237442746866,83.6059486888922,9.2689390980565e-12,3.15763761791276e-10,10.3713643932248,"UP"
"89","P30085","CMPK1",57823.26172,66604.6875,69284.01563,75601.54688,NA,NA,NA,NA,16.032287010824,8.01614350541201,77.9841175536504,1.50797135823011e-11,3.15763761791276e-10,10.328693643348,"UP"
"90","P30419","NMT1",8726.441406,8304.881836,8338.461914,9848.384766,NA,NA,NA,NA,13.1007042905798,6.55035214528991,81.2307347989844,1.13382443336576e-11,3.15763761791276e-10,10.354358463697,"UP"
"91","P30520","ADSS2",11965.90527,9966.759766,9158.580078,11027.62695,NA,NA,NA,NA,13.3549618458324,6.67748092291618,76.9875984087653,1.64983576428602e-11,3.15763761791276e-10,10.3201949064361,"UP"
"92","P31150","GDI1",19890.92578,19697.50391,20903.59766,17793.49805,NA,NA,NA,NA,14.2540925120036,7.12704625600182,82.5685981999229,1.0114452279183e-11,3.15763761791276e-10,10.3641085278724,"UP"
"93","P31749","AKT1",3350.433838,3115.992188,3192.455078,3632.090332,NA,NA,NA,NA,11.6960963811176,5.84804819055879,77.1578188770879,1.62455792852331e-11,3.15763761791276e-10,10.3216686401477,"UP"
"94","P34949","MPI",6490.869629,5768.905762,5123.009277,5519.655762,NA,NA,NA,NA,12.4781079138362,6.23905395691811,77.3098708320816,1.60235181100072e-11,3.15763761791276e-10,10.3229773195612,"UP"
"95","P35232","PHB",158569.7969,153610.0156,147101.8438,149303.5781,NA,NA,NA,NA,17.2145135543493,8.60725677717466,85.7315077043987,7.77664125464102e-12,3.15763761791276e-10,10.3854561627385,"UP"
"96","P35573","AGL",15161.99023,12176.91309,12716.09961,13539.55078,NA,NA,NA,NA,13.7049317064662,6.85246585323312,79.9528760067611,1.26675269254337e-11,3.15763761791276e-10,10.34460945241,"UP"
"97","P35579","MYH9",22096.11719,19053.60938,20437.65234,17885.33594,NA,NA,NA,NA,14.2737514171606,7.1368757085803,80.3518092413547,1.22343025884059e-11,3.15763761791276e-10,10.347700325357,"UP"
"98","P35611","ADD1",163797.6563,140580.4375,146197.5,158461.3594,NA,NA,NA,NA,17.2134900574024,8.60674502870119,83.9439422612171,9.01111727917064e-12,3.15763761791276e-10,10.3736734615113,"UP"
"99","P37840","SNCA",36552.03906,47248,42731.19141,37266.46875,NA,NA,NA,NA,15.3135912022668,7.65679560113338,76.8274883162705,1.67402316364354e-11,3.15763761791276e-10,10.3188002708769,"UP"
"100","P38606","ATP6V1A",136114.3125,137540.5313,140486.0156,139190.9375,NA,NA,NA,NA,17.0776927572289,8.53884637861447,85.6197732215592,7.84788169847482e-12,3.15763761791276e-10,10.3847402059237,"UP"
"101","P41240","CSK",15601.83203,16747.70898,17238.95898,17771.49023,NA,NA,NA,NA,14.0380273772115,7.01901368860575,83.6764918438138,9.21443997823174e-12,3.15763761791276e-10,10.3718485202983,"UP"
"102","P41250","GARS1",44848.19141,46837.125,44635.5625,38361.42188,NA,NA,NA,NA,15.4103836369902,7.7051918184951,80.0110215245499,1.26033052519991e-11,3.15763761791276e-10,10.3450626811116,"UP"
"103","P42025","ACTR1B",31292.72461,31329.12695,31784.4375,27886.10156,NA,NA,NA,NA,14.8980593638837,7.44902968194184,82.4300313170178,1.02339331146862e-11,3.15763761791276e-10,10.3631195597265,"UP"
"104","P42704","LRPPRC",19593.06055,18695.58008,19030.11133,18805.08008,NA,NA,NA,NA,14.2158998250048,7.10794991250242,85.2946872423996,8.05943130520981e-12,3.15763761791276e-10,10.3826418981013,"UP"
"105","P43004","SLC1A2",19262.18555,19595.83984,17964.79492,19887.35938,NA,NA,NA,NA,14.2261234717798,7.11306173588992,84.2163282506303,8.80929469551138e-12,3.15763761791276e-10,10.3755151058188,"UP"
"106","P43155","CRAT",8930.274414,8319.456055,7964.850098,6752.488281,NA,NA,NA,NA,12.957031748801,6.47851587440049,76.0176803501128,1.80274126242876e-11,3.15763761791276e-10,10.3116188514364,"UP"
"107","P46060","RANGAP1",9180.910156,9691.363281,9661.9375,9799.998047,NA,NA,NA,NA,13.2260426079891,6.61302130399455,85.447007748082,7.95950787844882e-12,3.15763761791276e-10,10.3836279107214,"UP"
"108","P48426","PIP4K2A",12538.48047,12229.52734,11546.48828,12108.27637,NA,NA,NA,NA,13.5628763601182,6.7814381800591,85.2572744855632,8.08419316049318e-12,3.15763761791276e-10,10.382398944586,"UP"
"109","P48444","ARCN1",10899.88477,10401.54297,11267.83008,12225.95215,NA,NA,NA,NA,13.4486583924059,6.72432919620295,82.7422771261248,9.96694024755085e-12,3.15763761791276e-10,10.3653414370122,"UP"
"110","P48637","GSS",19365.19141,19295.25195,23772.44141,21615.53906,NA,NA,NA,NA,14.3535491862166,7.17677459310832,79.3850350079423,1.3314762561944e-11,3.15763761791276e-10,10.3401336363719,"UP"
"111","P48681","NES",114227.2422,114522.8438,121164.8125,113814.7266,NA,NA,NA,NA,16.8224529744608,8.4112264872304,84.4479288090227,8.64174795854241e-12,3.15763761791276e-10,10.3770676729917,"UP"
"112","P48728","AMT",4902.780273,5175.152344,5325.058594,5363.723145,NA,NA,NA,NA,12.341370893787,6.17068544689349,82.8521048421431,9.8749286011715e-12,3.15763761791276e-10,10.3661172819286,"UP"
"113","P49327","FASN",123566.3125,120659.2266,130271.5625,124003.7969,1030.859253,1254.132202,1265.716675,1324.620239,6.68068859099051,13.5863403145608,76.4000846747848,1.7405996600371e-11,3.15763761791276e-10,10.3150368386482,"UP"
"114","P49407","ARRB1",10669.32324,10156.83203,11130.41406,12033.40625,NA,NA,NA,NA,13.4222119402151,6.71110597010756,82.3669112512971,1.02888932191697e-11,3.15763761791276e-10,10.3626674925815,"UP"
"115","P49589","CARS1",79079.57813,89612.1875,84436.99219,90766.42969,NA,NA,NA,NA,16.3894877424933,8.19474387124667,82.075888214523,1.05466962242082e-11,3.15763761791276e-10,10.3605703592535,"UP"
"116","P49915","GMPS",5667.174805,6134.152832,6149.067383,5910.44043,NA,NA,NA,NA,12.5418081506385,6.27090407531927,83.7067339598444,9.19118821175673e-12,3.15763761791276e-10,10.372055711062,"UP"
"117","P50150","GNG4",24582.38086,32426.55078,27077.66992,30211.76758,NA,NA,NA,NA,14.7945170351672,7.3972585175836,76.8159935745321,1.67577517537704e-11,3.15763761791276e-10,10.3186998298323,"UP"
"118","P50452","SERPINB8",3632.116455,3749.553955,3329.828125,3787.203125,NA,NA,NA,NA,11.8222107618572,5.91110538092858,78.8366080854756,1.39759800668818e-11,3.15763761791276e-10,10.3357237508558,"UP"
"119","P50479","PDLIM4",5956.224609,6381.405273,6039.333496,6752.317871,NA,NA,NA,NA,12.6155255960806,6.30776279804032,82.4615073513355,1.02066516136075e-11,3.15763761791276e-10,10.3633446234755,"UP"
"120","P50552","VASP",6736.345703,6925.911133,6878.710449,6740.111328,NA,NA,NA,NA,12.7357159824216,6.36785799121078,85.2890395430985,8.06316370811771e-12,3.15763761791276e-10,10.3826052422022,"UP"
"121","P50895","BCAM",3821.323242,4097.089355,3713.289551,4030.103027,NA,NA,NA,NA,11.9341998275204,5.96709991376022,80.5569486353491,1.2018136676716e-11,3.15763761791276e-10,10.3492728083367,"UP"
"122","P50991","CCT4",42589.41797,41541.91797,40941.52734,44633.28516,NA,NA,NA,NA,15.3719333606655,7.68596668033274,83.1979121625768,9.59149557491484e-12,3.15763761791276e-10,10.3685410950494,"UP"
"123","P51648","ALDH3A2",10882.51172,10020.12109,10311.87695,9043.333984,NA,NA,NA,NA,13.293892649451,6.64694632472551,81.656990737669,1.09308445501931e-11,3.15763761791276e-10,10.3575143220073,"UP"
"124","P51649","ALDH5A1",20586.04492,20775.58008,23035.47266,25199.63672,NA,NA,NA,NA,14.4462311227403,7.22311556137016,79.7959586806041,1.28427166808722e-11,3.15763761791276e-10,10.3433816406729,"UP"
"125","P51793","CLCN4",6410.224609,5234.227051,5938.966797,5401.209961,NA,NA,NA,NA,12.4839984445742,6.2419992222871,78.2051375485108,1.47842782180172e-11,3.15763761791276e-10,10.3305371616865,"UP"
"126","P52565","ARHGDIA",35238.07031,36972.16406,30367.57227,33267.17578,NA,NA,NA,NA,15.0478064339801,7.52390321699003,80.4390094759362,1.21418768225139e-11,3.15763761791276e-10,10.3483701456573,"UP"
"127","P52895","AKR1C2",5419.342285,5938.171387,5588.183105,5638.695801,NA,NA,NA,NA,12.4625093871408,6.23125469357042,83.4748203362067,9.37122588043147e-12,3.15763761791276e-10,10.3704613766334,"UP"
"128","P53675","CLTCL1",17005.29883,16719.66992,15059.05664,14142.27832,NA,NA,NA,NA,13.9373487812332,6.96867439061658,80.8283073393052,1.17388642624337e-11,3.15763761791276e-10,10.3513354893754,"UP"
"129","P53680","AP2S1",50944.69531,51393.14844,62161.91406,55016.38281,NA,NA,NA,NA,15.7393388811,7.86966944054999,79.5821440017474,1.30859042807491e-11,3.15763761791276e-10,10.3416975568096,"UP"
"130","P54687","BCAT1",23642.82617,26252.97656,22468.3457,22741.84375,NA,NA,NA,NA,14.5345549419692,7.2672774709846,82.0556405299162,1.05649055685222e-11,3.15763761791276e-10,10.3604236644797,"UP"
"131","P54819","AK2",18913.12695,18149.01563,18246.00195,21803.09766,NA,NA,NA,NA,14.2306358061143,7.11531790305716,80.8928633610113,1.16735222801114e-11,3.15763761791276e-10,10.3518233054067,"UP"
"132","P55010","EIF5",21598.29492,21837.03906,19182.69727,21897.38672,NA,NA,NA,NA,14.3648456095981,7.18242280479905,82.7831752566758,9.93256252752477e-12,3.15763761791276e-10,10.3656306923504,"UP"
"133","P55039","DRG2",4299.827637,4395.316895,4720.607422,5267.766602,NA,NA,NA,NA,12.1851975501542,6.0925987750771,77.122123670209,1.62982180104592e-11,3.15763761791276e-10,10.3213603606479,"UP"
"134","P55084","HADHB",79906.91406,82186.17188,91437.44531,105894.4375,NA,NA,NA,NA,16.4463676358671,8.22318381793357,77.0584037975387,1.63926691895208e-11,3.15763761791276e-10,10.3208090434046,"UP"
"135","P55786","NPEPPS",98611.52344,93237.86719,89177.41406,100653.1719,NA,NA,NA,NA,16.540395369551,8.27019768477549,82.7802587337768,9.93500957579718e-12,3.15763761791276e-10,10.36561007849,"UP"
"136","P55809","OXCT1",41278.37109,42875.65234,40149.49219,43147.64063,NA,NA,NA,NA,15.3527988902126,7.67639944510628,83.37390763639,9.45082166633129e-12,3.15763761791276e-10,10.3697636808602,"UP"
"137","P56192","MARS1",6801.896484,6547.928711,6719.869141,7469.731934,NA,NA,NA,NA,12.7476106529067,6.37380532645337,82.7922939329247,9.92491613270299e-12,3.15763761791276e-10,10.3656951294198,"UP"
"138","P57088","TMEM33",15628.37695,15778.34082,14551.32324,18142.49609,NA,NA,NA,NA,13.9634621738375,6.98173108691875,80.3163500507269,1.22721164414951e-11,3.15763761791276e-10,10.3474273578728,"UP"
"139","P61758","VBP1",29248.2207,30876.39648,34298.31641,33830.91406,NA,NA,NA,NA,14.9655908604873,7.48279543024365,81.2382587737498,1.13309043740586e-11,3.15763761791276e-10,10.354414577414,"UP"
"140","P61978","HNRNPK",15785.45898,13524.78711,15123.49121,15955.35547,NA,NA,NA,NA,13.8790668624035,6.93953343120173,82.0576287764979,1.05631158894425e-11,3.15763761791276e-10,10.3604380739188,"UP"
"141","P62140","PPP1CB",7218.294434,8093.428711,8115.044922,6557.254883,NA,NA,NA,NA,12.8665032668674,6.43325163343372,78.0077011344669,1.50478702110103e-11,3.15763761791276e-10,10.3288910582937,"UP"
"142","P62333","PSMC6",41077.65625,32889.55078,36634.3125,33158.71875,NA,NA,NA,NA,15.1273945918989,7.56369729594943,78.5873833973965,1.42888065294777e-11,3.15763761791276e-10,10.3336908480413,"UP"
"143","P62495","ETF1",42765.08203,37368.41797,36126.82422,36945.37109,NA,NA,NA,NA,15.2219294236247,7.61096471181235,81.0047579364855,1.15612474600057e-11,3.15763761791276e-10,10.3526662171869,"UP"
"144","P62736","ACTA2",565459.625,578560.0625,580767.3125,612485.25,383.5536804,528.4680786,331.0184937,410.9450073,10.4815572669156,13.9149958402147,76.8489907185389,1.67075141595561e-11,3.15763761791276e-10,10.318988044811,"UP"
"145","P62826","RAN",44087.66406,36535.67188,39906.96094,38643.98047,NA,NA,NA,NA,15.2768900275493,7.63844501377467,80.7681949453463,1.18000845518109e-11,3.15763761791276e-10,10.3508802545939,"UP"
"146","P63092;Q5JWF2","GNAS",135230.0313,130021.4219,134954.125,122381.2031,468.877594,555.9641724,604.4229736,542.5827026,7.91272122075772,13.0377949180665,83.5024709906772,9.3495500833877e-12,3.15763761791276e-10,10.3706521296605,"UP"
